x	y	label	key	showSelected1	group
0	0.05	N=3066	1	39	-1
-9	-0.95	N=2309	2	39	-1
9	-0.95	N=757	3	39	-1
-20.75	-1.95	N=2089	4	39	-1
-8.75	-1.95	N=220	5	39	-1
-65.625	-2.95	N=1681	6	39	-1
-46.625	-2.95	N=408	7	39	-1
6.25	-1.95	N=709	8	39	-1
23.25	-1.95	*N=48	9	39	-1
-49.525	-3.95	N=248	10	39	-1
-34.525	-3.95	N=160	11	39	-1
-89.525	-3.95	N=1082	12	39	-1
-67.525	-3.95	N=599	13	39	-1
-111.9	-4.95	N=709	14	39	-1
-94.9	-4.95	N=373	15	39	-1
-101.578571428571	-5.95	N=343	16	39	-1
-84.5785714285714	-5.95	N=30	17	39	-1
-53.9	-4.95	N=200	18	39	-1
-38.9	-4.95	N=48	19	39	-1
12.375	-2.95	N=106	20	39	-1
31.375	-2.95	N=603	21	39	-1
-137.578571428571	-5.95	N=569	22	39	-1
-120.578571428571	-5.95	N=140	23	39	-1
-23.625	-2.95	N=52	24	39	-1
-6.625	-2.95	N=168	25	39	-1
1.475	-3.95	N=37	26	39	-1
13.475	-3.95	N=69	27	39	-1
-105.578571428571	-6.95	N=287	28	39	-1
-91.5785714285714	-6.95	N=56	29	39	-1
-113.578571428571	-7.95	N=167	30	39	-1
-97.5785714285714	-7.95	N=120	31	39	-1
-23.9	-4.95	N=77	32	39	-1
-8.9	-4.95	*N=83	33	39	-1
-125.828571428571	-8.95	N=138	34	39	-1
-110.828571428571	-8.95	N=29	35	39	-1
-132.828571428571	-9.95	N=118	36	39	-1
-118.828571428571	-9.95	N=20	37	39	-1
29.475	-3.95	N=254	38	39	-1
45.475	-3.95	N=349	39	39	-1
-98.8285714285714	-8.95	N=37	40	39	-1
-86.8285714285714	-8.95	N=83	41	39	-1
-18.5785714285714	-5.95	N=41	42	39	-1
-0.578571428571434	-5.95	N=36	43	39	-1
-72.5785714285714	-5.95	N=141	44	39	-1
-60.5785714285714	-5.95	N=59	45	39	-1
-77.5785714285714	-6.95	N=107	46	39	-1
-63.5785714285714	-6.95	N=34	47	39	-1
20.475	-4.95	N=100	48	39	-1
38.475	-4.95	N=154	49	39	-1
16.4214285714286	-5.95	N=62	50	39	-1
33.4214285714286	-5.95	N=38	51	39	-1
43.375	-2.95	N=28	52	39	-1
55.375	-2.95	N=20	53	39	-1
-48.5785714285714	-5.95	N=26	54	39	-1
-36.5785714285714	-5.95	N=22	55	39	-1
-131.578571428571	-6.95	N=112	56	39	-1
-119.578571428571	-6.95	N=28	57	39	-1
-22.525	-3.95	N=31	58	39	-1
-10.525	-3.95	N=21	59	39	-1
-161.578571428571	-6.95	N=549	60	39	-1
-143.578571428571	-6.95	N=20	61	39	-1
10.4214285714286	-6.95	N=42	62	39	-1
22.4214285714286	-6.95	N=20	63	39	-1
-80.9	-4.95	N=453	64	39	-1
-68.9	-4.95	N=146	65	39	-1
-138.828571428571	-10.95	N=88	66	39	-1
-126.828571428571	-10.95	N=30	67	39	-1
-51.5785714285714	-6.95	N=20	68	39	-1
-39.5785714285714	-6.95	N=39	69	39	-1
-83.5785714285714	-7.95	N=83	70	39	-1
-71.5785714285714	-7.95	N=24	71	39	-1
-24.5785714285714	-6.95	N=20	72	39	-1
-12.5785714285714	-6.95	N=21	73	39	-1
45.4214285714286	-5.95	N=134	74	39	-1
57.4214285714286	-5.95	N=20	75	39	-1
-170.078571428571	-7.95	N=332	76	39	-1
-153.078571428571	-7.95	N=217	77	39	-1
-176.078571428571	-8.95	N=238	78	39	-1
-164.078571428571	-8.95	N=94	79	39	-1
0	0.05	N=3066	1	40	-1
-9	-0.95	N=2309	2	40	-1
9	-0.95	N=757	3	40	-1
-20.75	-1.95	N=2089	4	40	-1
-8.75	-1.95	N=220	5	40	-1
-65.625	-2.95	N=1681	6	40	-1
-46.625	-2.95	N=408	7	40	-1
6.25	-1.95	N=709	8	40	-1
23.25	-1.95	*N=48	9	40	-1
-49.525	-3.95	N=248	10	40	-1
-34.525	-3.95	N=160	11	40	-1
-89.525	-3.95	N=1082	12	40	-1
-67.525	-3.95	N=599	13	40	-1
-111.9	-4.95	N=709	14	40	-1
-94.9	-4.95	N=373	15	40	-1
-101.578571428571	-5.95	N=343	16	40	-1
-84.5785714285714	-5.95	N=30	17	40	-1
-53.9	-4.95	N=200	18	40	-1
-38.9	-4.95	N=48	19	40	-1
12.375	-2.95	N=106	20	40	-1
31.375	-2.95	N=603	21	40	-1
-137.578571428571	-5.95	N=569	22	40	-1
-120.578571428571	-5.95	N=140	23	40	-1
-23.625	-2.95	N=52	24	40	-1
-6.625	-2.95	N=168	25	40	-1
1.475	-3.95	N=37	26	40	-1
13.475	-3.95	N=69	27	40	-1
-105.578571428571	-6.95	N=287	28	40	-1
-91.5785714285714	-6.95	N=56	29	40	-1
-113.578571428571	-7.95	N=167	30	40	-1
-97.5785714285714	-7.95	N=120	31	40	-1
-23.9	-4.95	N=77	32	40	-1
-8.9	-4.95	*N=83	33	40	-1
-125.828571428571	-8.95	N=138	34	40	-1
-110.828571428571	-8.95	N=29	35	40	-1
-132.828571428571	-9.95	N=118	36	40	-1
-118.828571428571	-9.95	N=20	37	40	-1
29.475	-3.95	N=254	38	40	-1
45.475	-3.95	N=349	39	40	-1
-98.8285714285714	-8.95	N=37	40	40	-1
-86.8285714285714	-8.95	N=83	41	40	-1
-18.5785714285714	-5.95	N=41	42	40	-1
-0.578571428571434	-5.95	N=36	43	40	-1
-72.5785714285714	-5.95	N=141	44	40	-1
-60.5785714285714	-5.95	N=59	45	40	-1
-77.5785714285714	-6.95	N=107	46	40	-1
-63.5785714285714	-6.95	N=34	47	40	-1
20.475	-4.95	N=100	48	40	-1
38.475	-4.95	N=154	49	40	-1
16.4214285714286	-5.95	N=62	50	40	-1
33.4214285714286	-5.95	N=38	51	40	-1
43.375	-2.95	N=28	52	40	-1
55.375	-2.95	N=20	53	40	-1
-48.5785714285714	-5.95	N=26	54	40	-1
-36.5785714285714	-5.95	N=22	55	40	-1
-131.578571428571	-6.95	N=112	56	40	-1
-119.578571428571	-6.95	N=28	57	40	-1
-22.525	-3.95	N=31	58	40	-1
-10.525	-3.95	N=21	59	40	-1
-161.578571428571	-6.95	N=549	60	40	-1
-143.578571428571	-6.95	N=20	61	40	-1
10.4214285714286	-6.95	N=42	62	40	-1
22.4214285714286	-6.95	N=20	63	40	-1
-80.9	-4.95	N=453	64	40	-1
-68.9	-4.95	N=146	65	40	-1
-138.828571428571	-10.95	N=88	66	40	-1
-126.828571428571	-10.95	N=30	67	40	-1
-51.5785714285714	-6.95	N=20	68	40	-1
-39.5785714285714	-6.95	N=39	69	40	-1
-83.5785714285714	-7.95	N=83	70	40	-1
-71.5785714285714	-7.95	N=24	71	40	-1
-24.5785714285714	-6.95	N=20	72	40	-1
-12.5785714285714	-6.95	N=21	73	40	-1
45.4214285714286	-5.95	N=134	74	40	-1
57.4214285714286	-5.95	N=20	75	40	-1
-170.078571428571	-7.95	N=332	76	40	-1
-153.078571428571	-7.95	N=217	77	40	-1
-176.078571428571	-8.95	N=238	78	40	-1
-164.078571428571	-8.95	N=94	79	40	-1
-170.078571428571	-9.95	N=42	80	40	-1
-158.078571428571	-9.95	N=52	81	40	-1
0	0.05	N=3066	1	41	-1
-9	-0.95	N=2309	2	41	-1
9	-0.95	N=757	3	41	-1
-20.75	-1.95	N=2089	4	41	-1
-8.75	-1.95	N=220	5	41	-1
-65.625	-2.95	N=1681	6	41	-1
-46.625	-2.95	N=408	7	41	-1
6.25	-1.95	N=709	8	41	-1
23.25	-1.95	*N=48	9	41	-1
-49.525	-3.95	N=248	10	41	-1
-34.525	-3.95	N=160	11	41	-1
-89.525	-3.95	N=1082	12	41	-1
-67.525	-3.95	N=599	13	41	-1
-111.9	-4.95	N=709	14	41	-1
-94.9	-4.95	N=373	15	41	-1
-116.86875	-5.95	N=343	16	41	-1
-99.86875	-5.95	N=30	17	41	-1
-53.9	-4.95	N=200	18	41	-1
-38.9	-4.95	N=48	19	41	-1
12.375	-2.95	N=106	20	41	-1
31.375	-2.95	N=603	21	41	-1
-152.86875	-5.95	N=569	22	41	-1
-135.86875	-5.95	N=140	23	41	-1
-23.625	-2.95	N=52	24	41	-1
-6.625	-2.95	N=168	25	41	-1
1.475	-3.95	N=37	26	41	-1
13.475	-3.95	N=69	27	41	-1
-115.202083333333	-6.95	N=287	28	41	-1
-101.202083333333	-6.95	N=56	29	41	-1
-123.202083333333	-7.95	N=167	30	41	-1
-107.202083333333	-7.95	N=120	31	41	-1
-23.9	-4.95	N=77	32	41	-1
-8.9	-4.95	*N=83	33	41	-1
-135.452083333333	-8.95	N=138	34	41	-1
-120.452083333333	-8.95	N=29	35	41	-1
-142.452083333333	-9.95	N=118	36	41	-1
-128.452083333333	-9.95	N=20	37	41	-1
29.475	-3.95	N=254	38	41	-1
45.475	-3.95	N=349	39	41	-1
-108.452083333333	-8.95	N=37	40	41	-1
-96.4520833333333	-8.95	N=83	41	41	-1
-9.86875000000001	-5.95	N=41	42	41	-1
8.13124999999999	-5.95	N=36	43	41	-1
-63.86875	-5.95	N=141	44	41	-1
-51.86875	-5.95	N=59	45	41	-1
-77.36875	-6.95	N=107	46	41	-1
-63.36875	-6.95	N=34	47	41	-1
20.475	-4.95	N=100	48	41	-1
38.475	-4.95	N=154	49	41	-1
25.13125	-5.95	N=62	50	41	-1
42.13125	-5.95	N=38	51	41	-1
43.375	-2.95	N=28	52	41	-1
55.375	-2.95	N=20	53	41	-1
-39.86875	-5.95	N=26	54	41	-1
-27.86875	-5.95	N=22	55	41	-1
-141.202083333333	-6.95	N=112	56	41	-1
-129.202083333333	-6.95	N=28	57	41	-1
-22.525	-3.95	N=31	58	41	-1
-10.525	-3.95	N=21	59	41	-1
-171.202083333333	-6.95	N=549	60	41	-1
-153.202083333333	-6.95	N=20	61	41	-1
19.13125	-6.95	N=42	62	41	-1
31.13125	-6.95	N=20	63	41	-1
-80.9	-4.95	N=453	64	41	-1
-68.9	-4.95	N=146	65	41	-1
-148.452083333333	-10.95	N=88	66	41	-1
-136.452083333333	-10.95	N=30	67	41	-1
-51.36875	-6.95	N=20	68	41	-1
-39.36875	-6.95	N=39	69	41	-1
-83.36875	-7.95	N=83	70	41	-1
-71.36875	-7.95	N=24	71	41	-1
-15.86875	-6.95	N=20	72	41	-1
-3.86875000000001	-6.95	N=21	73	41	-1
54.13125	-5.95	N=134	74	41	-1
66.13125	-5.95	N=20	75	41	-1
-179.702083333333	-7.95	N=332	76	41	-1
-162.702083333333	-7.95	N=217	77	41	-1
-185.702083333333	-8.95	N=238	78	41	-1
-173.702083333333	-8.95	N=94	79	41	-1
-179.702083333333	-9.95	N=42	80	41	-1
-167.702083333333	-9.95	N=52	81	41	-1
-87.86875	-5.95	N=58	82	41	-1
-75.86875	-5.95	N=88	83	41	-1
0	0.05	N=3066	1	42	-1
-9	-0.95	N=2309	2	42	-1
9	-0.95	N=757	3	42	-1
-20.75	-1.95	N=2089	4	42	-1
-8.75	-1.95	N=220	5	42	-1
-65.625	-2.95	N=1681	6	42	-1
-46.625	-2.95	N=408	7	42	-1
6.25	-1.95	N=709	8	42	-1
23.25	-1.95	*N=48	9	42	-1
-49.525	-3.95	N=248	10	42	-1
-34.525	-3.95	N=160	11	42	-1
-89.525	-3.95	N=1082	12	42	-1
-67.525	-3.95	N=599	13	42	-1
-111.9	-4.95	N=709	14	42	-1
-94.9	-4.95	N=373	15	42	-1
-116.86875	-5.95	N=343	16	42	-1
-99.86875	-5.95	N=30	17	42	-1
-53.9	-4.95	N=200	18	42	-1
-38.9	-4.95	N=48	19	42	-1
12.375	-2.95	N=106	20	42	-1
31.375	-2.95	N=603	21	42	-1
-152.86875	-5.95	N=569	22	42	-1
-135.86875	-5.95	N=140	23	42	-1
-23.625	-2.95	N=52	24	42	-1
-6.625	-2.95	N=168	25	42	-1
1.475	-3.95	N=37	26	42	-1
13.475	-3.95	N=69	27	42	-1
-115.202083333333	-6.95	N=287	28	42	-1
-101.202083333333	-6.95	N=56	29	42	-1
-123.202083333333	-7.95	N=167	30	42	-1
-107.202083333333	-7.95	N=120	31	42	-1
-23.9	-4.95	N=77	32	42	-1
-8.9	-4.95	*N=83	33	42	-1
-135.452083333333	-8.95	N=138	34	42	-1
-120.452083333333	-8.95	N=29	35	42	-1
-142.452083333333	-9.95	N=118	36	42	-1
-128.452083333333	-9.95	N=20	37	42	-1
29.475	-3.95	N=254	38	42	-1
45.475	-3.95	N=349	39	42	-1
-108.452083333333	-8.95	N=37	40	42	-1
-96.4520833333333	-8.95	N=83	41	42	-1
-9.86875000000001	-5.95	N=41	42	42	-1
8.13124999999999	-5.95	N=36	43	42	-1
-63.86875	-5.95	N=141	44	42	-1
-51.86875	-5.95	N=59	45	42	-1
-77.36875	-6.95	N=107	46	42	-1
-63.36875	-6.95	N=34	47	42	-1
20.475	-4.95	N=100	48	42	-1
38.475	-4.95	N=154	49	42	-1
25.13125	-5.95	N=62	50	42	-1
42.13125	-5.95	N=38	51	42	-1
43.375	-2.95	N=28	52	42	-1
55.375	-2.95	N=20	53	42	-1
-39.86875	-5.95	N=26	54	42	-1
-27.86875	-5.95	N=22	55	42	-1
-141.202083333333	-6.95	N=112	56	42	-1
-129.202083333333	-6.95	N=28	57	42	-1
-22.525	-3.95	N=31	58	42	-1
-10.525	-3.95	N=21	59	42	-1
-171.202083333333	-6.95	N=549	60	42	-1
-153.202083333333	-6.95	N=20	61	42	-1
18.13125	-6.95	N=42	62	42	-1
32.13125	-6.95	N=20	63	42	-1
-80.9	-4.95	N=453	64	42	-1
-68.9	-4.95	N=146	65	42	-1
-148.452083333333	-10.95	N=88	66	42	-1
-136.452083333333	-10.95	N=30	67	42	-1
-51.36875	-6.95	N=20	68	42	-1
-39.36875	-6.95	N=39	69	42	-1
-83.36875	-7.95	N=83	70	42	-1
-71.36875	-7.95	N=24	71	42	-1
-15.86875	-6.95	N=20	72	42	-1
-3.86875000000001	-6.95	N=21	73	42	-1
54.13125	-5.95	N=134	74	42	-1
66.13125	-5.95	N=20	75	42	-1
-179.702083333333	-7.95	N=332	76	42	-1
-162.702083333333	-7.95	N=217	77	42	-1
-185.702083333333	-8.95	N=238	78	42	-1
-173.702083333333	-8.95	N=94	79	42	-1
-179.702083333333	-9.95	N=42	80	42	-1
-167.702083333333	-9.95	N=52	81	42	-1
-87.86875	-5.95	N=58	82	42	-1
-75.86875	-5.95	N=88	83	42	-1
12.13125	-7.95	N=21	84	42	-1
24.13125	-7.95	N=21	85	42	-1
0	0.05	N=3066	1	43	-1
-9	-0.95	N=2309	2	43	-1
9	-0.95	N=757	3	43	-1
-20.75	-1.95	N=2089	4	43	-1
-8.75	-1.95	N=220	5	43	-1
-72.375	-2.95	N=1681	6	43	-1
-53.375	-2.95	N=408	7	43	-1
6.25	-1.95	N=709	8	43	-1
23.25	-1.95	*N=48	9	43	-1
-61.625	-3.95	N=248	10	43	-1
-46.625	-3.95	N=160	11	43	-1
-101.625	-3.95	N=1082	12	43	-1
-79.625	-3.95	N=599	13	43	-1
-124	-4.95	N=709	14	43	-1
-107	-4.95	N=373	15	43	-1
-123.166666666667	-5.95	N=343	16	43	-1
-106.166666666667	-5.95	N=30	17	43	-1
-66	-4.95	N=200	18	43	-1
-51	-4.95	N=48	19	43	-1
17.625	-2.95	N=106	20	43	-1
36.625	-2.95	N=603	21	43	-1
-159.166666666667	-5.95	N=569	22	43	-1
-142.166666666667	-5.95	N=140	23	43	-1
-30.375	-2.95	N=52	24	43	-1
-7.37500000000001	-2.95	N=168	25	43	-1
13.375	-3.95	N=37	26	43	-1
25.375	-3.95	N=69	27	43	-1
-121.5	-6.95	N=287	28	43	-1
-107.5	-6.95	N=56	29	43	-1
-129.5	-7.95	N=167	30	43	-1
-113.5	-7.95	N=120	31	43	-1
-36	-4.95	N=77	32	43	-1
-21	-4.95	*N=83	33	43	-1
-141.75	-8.95	N=138	34	43	-1
-126.75	-8.95	N=29	35	43	-1
-148.75	-9.95	N=118	36	43	-1
-134.75	-9.95	N=20	37	43	-1
41.375	-3.95	N=254	38	43	-1
57.375	-3.95	N=349	39	43	-1
-114.75	-8.95	N=37	40	43	-1
-102.75	-8.95	N=83	41	43	-1
-16.1666666666667	-5.95	N=41	42	43	-1
1.83333333333331	-5.95	N=36	43	43	-1
-70.1666666666667	-5.95	N=141	44	43	-1
-58.1666666666667	-5.95	N=59	45	43	-1
-83.6666666666667	-6.95	N=107	46	43	-1
-69.6666666666667	-6.95	N=34	47	43	-1
32.375	-4.95	N=100	48	43	-1
50.375	-4.95	N=154	49	43	-1
19.625	-5.95	N=62	50	43	-1
36.625	-5.95	N=38	51	43	-1
48.625	-2.95	N=28	52	43	-1
60.625	-2.95	N=20	53	43	-1
-46.1666666666667	-5.95	N=26	54	43	-1
-34.1666666666667	-5.95	N=22	55	43	-1
-147.5	-6.95	N=112	56	43	-1
-135.5	-6.95	N=28	57	43	-1
-34.625	-3.95	N=31	58	43	-1
-22.625	-3.95	N=21	59	43	-1
-177.5	-6.95	N=549	60	43	-1
-159.5	-6.95	N=20	61	43	-1
12.625	-6.95	N=42	62	43	-1
26.625	-6.95	N=20	63	43	-1
-93	-4.95	N=453	64	43	-1
-81	-4.95	N=146	65	43	-1
-154.75	-10.95	N=88	66	43	-1
-142.75	-10.95	N=30	67	43	-1
-57.6666666666667	-6.95	N=20	68	43	-1
-45.6666666666667	-6.95	N=39	69	43	-1
-89.6666666666667	-7.95	N=83	70	43	-1
-77.6666666666667	-7.95	N=24	71	43	-1
-22.1666666666667	-6.95	N=20	72	43	-1
-10.1666666666667	-6.95	N=21	73	43	-1
48.625	-5.95	N=134	74	43	-1
60.625	-5.95	N=20	75	43	-1
-186	-7.95	N=332	76	43	-1
-169	-7.95	N=217	77	43	-1
-192	-8.95	N=238	78	43	-1
-180	-8.95	N=94	79	43	-1
-186	-9.95	N=42	80	43	-1
-174	-9.95	N=52	81	43	-1
-94.1666666666667	-5.95	N=58	82	43	-1
-82.1666666666667	-5.95	N=88	83	43	-1
6.62499999999999	-7.95	N=21	84	43	-1
18.625	-7.95	N=21	85	43	-1
-10.625	-3.95	*N=41	86	43	-1
1.37499999999999	-3.95	*N=127	87	43	-1
0	0.05	N=3066	1	44	-1
-9	-0.95	N=2309	2	44	-1
9	-0.95	N=757	3	44	-1
-20.75	-1.95	N=2089	4	44	-1
-8.75	-1.95	N=220	5	44	-1
-72.375	-2.95	N=1681	6	44	-1
-53.375	-2.95	N=408	7	44	-1
6.25	-1.95	N=709	8	44	-1
23.25	-1.95	*N=48	9	44	-1
-61.625	-3.95	N=248	10	44	-1
-46.625	-3.95	N=160	11	44	-1
-101.625	-3.95	N=1082	12	44	-1
-79.625	-3.95	N=599	13	44	-1
-124	-4.95	N=709	14	44	-1
-107	-4.95	N=373	15	44	-1
-125.84375	-5.95	N=343	16	44	-1
-108.84375	-5.95	N=30	17	44	-1
-66	-4.95	N=200	18	44	-1
-51	-4.95	N=48	19	44	-1
17.625	-2.95	N=106	20	44	-1
36.625	-2.95	N=603	21	44	-1
-161.84375	-5.95	N=569	22	44	-1
-144.84375	-5.95	N=140	23	44	-1
-30.375	-2.95	N=52	24	44	-1
-7.37500000000001	-2.95	N=168	25	44	-1
13.375	-3.95	N=37	26	44	-1
25.375	-3.95	N=69	27	44	-1
-128.010416666667	-6.95	N=287	28	44	-1
-114.010416666667	-6.95	N=56	29	44	-1
-136.010416666667	-7.95	N=167	30	44	-1
-120.010416666667	-7.95	N=120	31	44	-1
-36	-4.95	N=77	32	44	-1
-21	-4.95	*N=83	33	44	-1
-148.260416666667	-8.95	N=138	34	44	-1
-133.260416666667	-8.95	N=29	35	44	-1
-155.260416666667	-9.95	N=118	36	44	-1
-141.260416666667	-9.95	N=20	37	44	-1
41.375	-3.95	N=254	38	44	-1
57.375	-3.95	N=349	39	44	-1
-121.260416666667	-8.95	N=37	40	44	-1
-109.260416666667	-8.95	N=83	41	44	-1
-14.84375	-5.95	N=41	42	44	-1
3.15624999999999	-5.95	N=36	43	44	-1
-68.84375	-5.95	N=141	44	44	-1
-56.84375	-5.95	N=59	45	44	-1
-76.0104166666667	-6.95	N=107	46	44	-1
-62.0104166666667	-6.95	N=34	47	44	-1
32.375	-4.95	N=100	48	44	-1
50.375	-4.95	N=154	49	44	-1
20.15625	-5.95	N=62	50	44	-1
37.15625	-5.95	N=38	51	44	-1
48.625	-2.95	N=28	52	44	-1
60.625	-2.95	N=20	53	44	-1
-44.84375	-5.95	N=26	54	44	-1
-32.84375	-5.95	N=22	55	44	-1
-154.010416666667	-6.95	N=112	56	44	-1
-142.010416666667	-6.95	N=28	57	44	-1
-34.625	-3.95	N=31	58	44	-1
-22.625	-3.95	N=21	59	44	-1
-184.010416666667	-6.95	N=549	60	44	-1
-166.010416666667	-6.95	N=20	61	44	-1
13.15625	-6.95	N=42	62	44	-1
27.15625	-6.95	N=20	63	44	-1
-93	-4.95	N=453	64	44	-1
-81	-4.95	N=146	65	44	-1
-161.260416666667	-10.95	N=88	66	44	-1
-149.260416666667	-10.95	N=30	67	44	-1
-50.0104166666667	-6.95	N=20	68	44	-1
-38.0104166666667	-6.95	N=39	69	44	-1
-82.0104166666667	-7.95	N=83	70	44	-1
-70.0104166666667	-7.95	N=24	71	44	-1
-20.84375	-6.95	N=20	72	44	-1
-8.84375000000002	-6.95	N=21	73	44	-1
49.15625	-5.95	N=134	74	44	-1
61.15625	-5.95	N=20	75	44	-1
-192.510416666667	-7.95	N=332	76	44	-1
-175.510416666667	-7.95	N=217	77	44	-1
-198.510416666667	-8.95	N=238	78	44	-1
-186.510416666667	-8.95	N=94	79	44	-1
-192.510416666667	-9.95	N=42	80	44	-1
-180.510416666667	-9.95	N=52	81	44	-1
-94.84375	-5.95	N=58	82	44	-1
-80.84375	-5.95	N=88	83	44	-1
7.15624999999999	-7.95	N=21	84	44	-1
19.15625	-7.95	N=21	85	44	-1
-10.625	-3.95	*N=41	86	44	-1
1.37499999999999	-3.95	*N=127	87	44	-1
-102.010416666667	-6.95	N=27	88	44	-1
-90.0104166666667	-6.95	N=31	89	44	-1
0	0.05	N=3066	1	45	-1
-9	-0.95	N=2309	2	45	-1
9	-0.95	N=757	3	45	-1
-20.75	-1.95	N=2089	4	45	-1
-8.75	-1.95	N=220	5	45	-1
-72.375	-2.95	N=1681	6	45	-1
-53.375	-2.95	N=408	7	45	-1
6.25	-1.95	N=709	8	45	-1
23.25	-1.95	*N=48	9	45	-1
-61.625	-3.95	N=248	10	45	-1
-46.625	-3.95	N=160	11	45	-1
-101.625	-3.95	N=1082	12	45	-1
-79.625	-3.95	N=599	13	45	-1
-124	-4.95	N=709	14	45	-1
-107	-4.95	N=373	15	45	-1
-125.84375	-5.95	N=343	16	45	-1
-108.84375	-5.95	N=30	17	45	-1
-66	-4.95	N=200	18	45	-1
-51	-4.95	N=48	19	45	-1
17.625	-2.95	N=106	20	45	-1
36.625	-2.95	N=603	21	45	-1
-161.84375	-5.95	N=569	22	45	-1
-144.84375	-5.95	N=140	23	45	-1
-30.375	-2.95	N=52	24	45	-1
-7.37500000000001	-2.95	N=168	25	45	-1
13.375	-3.95	N=37	26	45	-1
25.375	-3.95	N=69	27	45	-1
-126.760416666667	-6.95	N=287	28	45	-1
-112.760416666667	-6.95	N=56	29	45	-1
-134.760416666667	-7.95	N=167	30	45	-1
-118.760416666667	-7.95	N=120	31	45	-1
-36	-4.95	N=77	32	45	-1
-21	-4.95	*N=83	33	45	-1
-147.010416666667	-8.95	N=138	34	45	-1
-132.010416666667	-8.95	N=29	35	45	-1
-154.010416666667	-9.95	N=118	36	45	-1
-140.010416666667	-9.95	N=20	37	45	-1
41.375	-3.95	N=254	38	45	-1
57.375	-3.95	N=349	39	45	-1
-120.010416666667	-8.95	N=37	40	45	-1
-108.010416666667	-8.95	N=83	41	45	-1
-14.84375	-5.95	N=41	42	45	-1
3.15624999999999	-5.95	N=36	43	45	-1
-68.84375	-5.95	N=141	44	45	-1
-56.84375	-5.95	N=59	45	45	-1
-74.7604166666667	-6.95	N=107	46	45	-1
-60.7604166666667	-6.95	N=34	47	45	-1
32.375	-4.95	N=100	48	45	-1
50.375	-4.95	N=154	49	45	-1
20.15625	-5.95	N=62	50	45	-1
37.15625	-5.95	N=38	51	45	-1
48.625	-2.95	N=28	52	45	-1
60.625	-2.95	N=20	53	45	-1
-44.84375	-5.95	N=26	54	45	-1
-32.84375	-5.95	N=22	55	45	-1
-155.760416666667	-6.95	N=112	56	45	-1
-140.760416666667	-6.95	N=28	57	45	-1
-34.625	-3.95	N=31	58	45	-1
-22.625	-3.95	N=21	59	45	-1
-188.760416666667	-6.95	N=549	60	45	-1
-170.760416666667	-6.95	N=20	61	45	-1
13.15625	-6.95	N=42	62	45	-1
27.15625	-6.95	N=20	63	45	-1
-93	-4.95	N=453	64	45	-1
-81	-4.95	N=146	65	45	-1
-160.010416666667	-10.95	N=88	66	45	-1
-148.010416666667	-10.95	N=30	67	45	-1
-48.7604166666667	-6.95	N=20	68	45	-1
-36.7604166666667	-6.95	N=39	69	45	-1
-80.7604166666667	-7.95	N=83	70	45	-1
-68.7604166666667	-7.95	N=24	71	45	-1
-20.84375	-6.95	N=20	72	45	-1
-8.84375000000002	-6.95	N=21	73	45	-1
49.15625	-5.95	N=134	74	45	-1
61.15625	-5.95	N=20	75	45	-1
-197.260416666667	-7.95	N=332	76	45	-1
-180.260416666667	-7.95	N=217	77	45	-1
-203.260416666667	-8.95	N=238	78	45	-1
-191.260416666667	-8.95	N=94	79	45	-1
-197.260416666667	-9.95	N=42	80	45	-1
-185.260416666667	-9.95	N=52	81	45	-1
-94.84375	-5.95	N=58	82	45	-1
-80.84375	-5.95	N=88	83	45	-1
7.15624999999999	-7.95	N=21	84	45	-1
19.15625	-7.95	N=21	85	45	-1
-10.625	-3.95	*N=41	86	45	-1
1.37499999999999	-3.95	*N=127	87	45	-1
-100.760416666667	-6.95	N=27	88	45	-1
-88.7604166666667	-6.95	N=31	89	45	-1
-161.760416666667	-7.95	N=92	90	45	-1
-149.760416666667	-7.95	N=20	91	45	-1
0	0.05	N=3066	1	46	-1
-9	-0.95	N=2309	2	46	-1
9	-0.95	N=757	3	46	-1
-20.75	-1.95	N=2089	4	46	-1
-8.75	-1.95	N=220	5	46	-1
-72.375	-2.95	N=1681	6	46	-1
-53.375	-2.95	N=408	7	46	-1
6.25	-1.95	N=709	8	46	-1
23.25	-1.95	*N=48	9	46	-1
-61.7083333333334	-3.95	N=248	10	46	-1
-46.7083333333334	-3.95	N=160	11	46	-1
-101.708333333333	-3.95	N=1082	12	46	-1
-79.7083333333334	-3.95	N=599	13	46	-1
-124.083333333333	-4.95	N=709	14	46	-1
-107.083333333333	-4.95	N=373	15	46	-1
-127.177083333333	-5.95	N=343	16	46	-1
-110.177083333333	-5.95	N=30	17	46	-1
-66.0833333333333	-4.95	N=200	18	46	-1
-51.0833333333334	-4.95	N=48	19	46	-1
17.625	-2.95	N=106	20	46	-1
36.625	-2.95	N=603	21	46	-1
-163.177083333333	-5.95	N=569	22	46	-1
-146.177083333333	-5.95	N=140	23	46	-1
-30.375	-2.95	N=52	24	46	-1
-7.37500000000001	-2.95	N=168	25	46	-1
13.2916666666667	-3.95	N=37	26	46	-1
25.2916666666667	-3.95	N=69	27	46	-1
-128.09375	-6.95	N=287	28	46	-1
-114.09375	-6.95	N=56	29	46	-1
-136.09375	-7.95	N=167	30	46	-1
-120.09375	-7.95	N=120	31	46	-1
-36.0833333333334	-4.95	N=77	32	46	-1
-21.0833333333334	-4.95	*N=83	33	46	-1
-148.34375	-8.95	N=138	34	46	-1
-133.34375	-8.95	N=29	35	46	-1
